filename,tester,material_trial,segment_index,rising_time,rising_slope,intercept,rising_slope_simple,peak_force,r_squared,n_points
OniPillow1.csv,Oni,Pillow1,0,2.748079099983441,14.690277445863495,18.398669172911177,16.757527501313415,49.38201938841167,0.6841731246522863,302
OniPillow1.csv,Oni,Pillow1,1,2.514540100004524,18.10339984329054,13.584871447628693,19.4074799662422,50.15938663427083,0.6938662028475399,276
OniPillow1.csv,Oni,Pillow1,2,2.975556500023231,11.10341272538643,18.733364242772986,15.673359223989912,49.85306125703936,0.5467676908134393,327
OniPillow1.csv,Oni,Pillow1,3,2.882335099973723,16.411181328559145,19.41926753427932,18.291657665736786,57.38200127269765,0.7607272400794496,317
OniPillow1.csv,Oni,Pillow1,4,3.4153551000053994,8.111828409151697,21.00173407910237,11.632785176916151,42.045144291002224,0.5435178433426547,376
OniPillow2.csv,Oni,Pillow2,0,3.212539300031496,12.239395998738209,23.910469265280582,15.57493015103761,54.1888031554334,0.6626749848531133,353
OniPillow2.csv,Oni,Pillow2,1,2.8397139000007883,18.589324776114996,22.207069109811844,20.170991962500725,61.44601318584769,0.6591506630174568,312
OniPillow2.csv,Oni,Pillow2,2,2.993888800032437,14.543273429948957,23.092180868717932,17.703504060386383,57.044047738046025,0.6838520465998421,328
OniPillow2.csv,Oni,Pillow2,3,2.420017199998256,17.805852133807207,18.85765448124173,20.316534770474533,53.30508556425759,0.7400125287470461,266
OniPillow2.csv,Oni,Pillow2,4,2.533989300020039,18.17663956953159,19.59625152342329,20.704876294148658,54.758261427311176,0.6792902001392712,278
OniWood1.csv,Oni,Wood1,0,1.594524200016167,92.41868044598868,14.314655739549664,82.58422744120237,144.8393066646426,0.9822749294527819,176
OniWood1.csv,Oni,Wood1,1,2.3303413999965414,49.542497011526436,43.41723628116429,55.223780906776966,136.4673754382556,0.7971369326963095,256
OniWood1.csv,Oni,Wood1,2,1.2531235000351515,139.85481861080663,-6.179422673148608,120.14201658162797,158.30805992879692,0.9874466321345498,138
OniWood1.csv,Oni,Wood1,3,1.4970185999991301,89.43426948882855,11.668790880866823,80.38376650527401,128.57970897069728,0.9716559847616562,165
OniWood1.csv,Oni,Wood1,4,1.1292814000043983,111.01937773541913,-2.3580938995790106,94.66500298796471,115.78845592641048,0.9843896972558668,125
OniWood1.csv,Oni,Wood1,5,2.2323559999931604,41.89105097627278,32.75076776817274,40.129383470357915,104.8978342613475,0.7801766681997451,245
OniWood2.csv,Oni,Wood2,0,3.054450700001329,39.8576054324701,15.036414808242412,44.21043824329996,138.3882232246985,0.8296943064826694,336
OniWood2.csv,Oni,Wood2,1,3.3184001000481693,57.15069992989278,2.4308395166164587,49.53137275161305,173.02001750873856,0.9326139710706347,365
OniWood2.csv,Oni,Wood2,2,0.7124221000121906,112.14804100500768,39.79766003476371,141.78483358190542,138.62098374217095,0.8630876460015472,79
OniWood2.csv,Oni,Wood2,3,2.672261100029573,44.69273934857045,33.017277511033946,48.4640277269767,150.00246467943347,0.8134828264786357,294
OniWood2.csv,Oni,Wood2,4,1.8768396999803443,58.72055866994279,57.16592545861492,59.749357334493254,160.62560157661204,0.9726723634044497,206
OniWood2.csv,Oni,Wood2,5,2.0871944000246003,60.52418623060012,55.396981397820156,63.228429342781986,162.24050849872168,0.8665110436716104,230
OniWood2.csv,Oni,Wood2,6,1.917100299964659,102.69945962372155,-14.41848190918678,82.208408565636,162.12881922179176,0.95329261280697,211
