Time,Fx,Fy,Fz,Mx,My,Mz
7097373,12.6522,5.16021,-33.9127,0.303565,0.151025,0.225396
7098188,12.6122,5.23521,-33.9477,0.302765,0.151425,0.223796
7099069,12.6572,5.26021,-33.9977,0.302765,0.151025,0.223396
7099823,12.6172,5.19021,-34.0577,0.302365,0.151025,0.222596
7100689,12.6372,5.30021,-34.0977,0.302365,0.151425,0.222596
7101518,12.6372,5.32521,-34.1277,0.302365,0.151425,0.222996
7102363,12.6622,5.36521,-34.2077,0.302365,0.151825,0.222196
7103181,12.7122,5.36521,-34.2477,0.301965,0.151825,0.222996
7104077,12.6872,5.40521,-34.2877,0.301965,0.151425,0.222996
7104889,12.6672,5.46521,-34.3477,0.301565,0.151425,0.221796
7105708,12.6922,5.48021,-34.4027,0.301165,0.151425,0.221396
7106539,12.6722,5.49021,-34.4427,0.301165,0.151825,0.221796
7107377,12.7622,5.49021,-34.4927,0.301165,0.151825,0.221796
7108192,12.8272,5.50521,-34.5427,0.300765,0.151825,0.221796
7109013,12.8072,5.56521,-34.5827,0.300365,0.151425,0.220596
7109885,12.7472,5.55521,-34.6227,0.299965,0.151825,0.220596
7110703,12.7272,5.62021,-34.6927,0.299565,0.151825,0.220196
7111493,12.7322,5.69521,-34.7527,0.299165,0.151825,0.219396
7112328,12.7572,5.63521,-34.7827,0.298765,0.151825,0.218196
7113206,12.7822,5.65021,-34.8427,0.298365,0.152225,0.218996
7114029,12.7622,5.73521,-34.9027,0.297965,0.151825,0.218596
7114856,12.8272,5.67521,-34.9427,0.297565,0.151425,0.217796
7115735,12.7872,5.70021,-34.9777,0.297165,0.151825,0.217796
7116491,12.7472,5.75521,-34.9877,0.296365,0.151825,0.218196
7117341,12.7722,5.79021,-35.0377,0.295565,0.151825,0.218196
7118184,12.8022,5.83021,-35.1077,0.294765,0.151825,0.216196
7119035,12.8472,5.83521,-35.1477,0.294365,0.151425,0.216196
7119837,12.8072,5.86021,-35.1777,0.293565,0.151825,0.216996
7120716,12.7272,5.98521,-35.2077,0.293565,0.152225,0.218196
7121524,12.7522,5.92521,-35.2377,0.293165,0.152625,0.218196
7122372,12.7772,5.86521,-35.2977,0.292365,0.152225,0.217796
7123230,12.8472,5.98021,-35.3277,0.291565,0.152625,0.217796
7124034,12.8722,6.04521,-35.3777,0.290765,0.153025,0.218196
7124890,12.9372,5.96021,-35.3977,0.290365,0.152625,0.217396
7125700,12.9022,6.06021,-35.4327,0.289565,0.152625,0.216996
7126644,12.8622,6.04021,-35.4527,0.288765,0.153025,0.217396
7127323,12.9122,6.09021,-35.5027,0.287965,0.153025,0.218996
7128218,12.8922,6.18021,-35.5327,0.287565,0.153025,0.219396
7128991,12.8572,6.18021,-35.5627,0.286765,0.153425,0.217796
7129889,12.8372,6.22021,-35.6027,0.285965,0.153425,0.216996
7130732,12.8872,6.22521,-35.6427,0.285565,0.153825,0.216196
7131537,12.9122,6.24021,-35.6827,0.284765,0.153825,0.217396
7132407,12.9372,6.25521,-35.6827,0.283965,0.153825,0.217796
7133230,12.9422,6.33021,-35.7227,0.283565,0.154225,0.218596
7134044,12.9272,6.37021,-35.7527,0.283165,0.154625,0.219396
7134883,12.9722,6.34521,-35.7627,0.282365,0.154625,0.216996
7135751,13.0222,6.39521,-35.7827,0.281565,0.155025,0.216596
7136643,13.0072,6.36521,-35.8227,0.280765,0.154625,0.216596
7137363,12.9872,6.35521,-35.8527,0.280365,0.155025,0.218196
7138218,12.9722,6.39521,-35.8577,0.279565,0.155425,0.218996
7139089,12.9122,6.46021,-35.8477,0.278765,0.155825,0.218596
7139882,12.9172,6.46021,-35.8677,0.277965,0.155825,0.217796
7140673,13.0072,6.48521,-35.9077,0.277565,0.155825,0.217396
7141542,13.0972,6.49021,-35.9177,0.276765,0.155825,0.218196
7142368,13.1422,6.54021,-35.9277,0.276365,0.155825,0.217796
7143210,13.0822,6.45521,-35.9577,0.275565,0.155825,0.218596
7143988,13.0222,6.54521,-35.9777,0.275165,0.156625,0.217796
7144989,13.0072,6.65521,-36.0077,0.274765,0.157025,0.216996
7145763,13.0522,6.66021,-36.0277,0.274365,0.156625,0.216996
7146582,13.0122,6.63521,-36.0577,0.273565,0.156625,0.217396
7147366,12.9922,6.62521,-36.0677,0.273165,0.156625,0.217796
7148165,13.0622,6.64021,-36.0877,0.272765,0.157025,0.218196
7148989,13.0622,6.69021,-36.1077,0.272365,0.157025,0.217796
7149866,13.0872,6.72521,-36.1377,0.271565,0.156625,0.216996
7150691,13.0672,6.74021,-36.1477,0.271165,0.156625,0.216196
7151545,13.0072,6.65521,-36.1577,0.270765,0.157025,0.216996
7152340,13.0122,6.73521,-36.1677,0.270365,0.157425,0.217796
7153222,13.0772,6.77021,-36.1777,0.270365,0.157825,0.216996
7154082,13.0822,6.77021,-36.1877,0.269965,0.157825,0.216196
7154847,13.0172,6.76021,-36.2227,0.269165,0.157425,0.215796
7155667,13.0422,6.77521,-36.2227,0.268765,0.157025,0.215396
7156498,13.1522,6.83521,-36.2527,0.268365,0.157025,0.215796
7157345,13.1322,6.90021,-36.2627,0.267965,0.157425,0.215396
7158215,13.0072,6.90021,-36.3027,0.267965,0.157425,0.216596
7159013,13.0472,6.95021,-36.3227,0.267965,0.157425,0.215796
7159876,13.0272,7.01021,-36.3527,0.267965,0.157025,0.214596
7160729,13.0322,6.91521,-36.3827,0.267165,0.157425,0.214196
7161613,13.0972,6.87521,-36.4127,0.267165,0.157825,0.213396
7162347,13.1172,6.96021,-36.4427,0.267165,0.157425,0.212996
7163195,13.0522,7.00021,-36.4927,0.267165,0.157425,0.213796
7164020,13.0772,6.99021,-36.5027,0.266765,0.157825,0.213396
7164837,13.1222,6.99021,-36.5027,0.266365,0.157425,0.212596
7165707,13.1022,7.00521,-36.5027,0.265965,0.157425,0.213796
7166570,13.0622,7.05521,-36.5227,0.265565,0.157425,0.213796
7167358,13.0822,7.04021,-36.5627,0.265565,0.157025,0.212596
7168182,13.1772,7.04521,-36.5927,0.265165,0.157425,0.211796
7169040,13.1522,7.08021,-36.6077,0.265165,0.157425,0.211796
7169846,13.0722,7.05521,-36.6377,0.264765,0.157825,0.211396
7170735,13.0922,7.07021,-36.6777,0.264365,0.157425,0.210996
7171494,13.0922,7.19521,-36.6877,0.264365,0.157425,0.210996
7172344,13.0772,7.16021,-36.6877,0.263565,0.157425,0.210996
7173206,13.1622,7.08521,-36.6577,0.263565,0.157825,0.210996
7174029,13.1222,7.06021,-36.6977,0.263565,0.157825,0.211396
7174872,13.1022,7.02521,-36.7077,0.262365,0.157825,0.209796
7175693,13.1722,7.16021,-36.7077,0.261965,0.157825,0.208596
7176554,13.1522,7.10021,-36.7177,0.261565,0.157825,0.208996
7177317,13.1322,7.11521,-36.7277,0.261165,0.157825,0.209396
7178190,13.1822,7.11521,-36.7577,0.260765,0.158225,0.208596
7179036,13.1422,7.21521,-36.7577,0.259965,0.158225,0.208996
7179886,13.1672,7.23021,-36.7477,0.259565,0.157825,0.208596
7180708,13.1722,7.13521,-36.7377,0.258765,0.158225,0.208196
7181554,13.1272,7.08521,-36.7177,0.258365,0.158225,0.207796
7182383,13.0872,7.11021,-36.7277,0.257965,0.158225,0.207396
7183206,13.1122,7.15021,-36.7477,0.257565,0.158225,0.208196
7184017,13.1572,7.17521,-36.7477,0.256765,0.158225,0.208196
7184881,13.1222,7.15521,-36.6977,0.255965,0.158625,0.208996
7185671,13.1222,7.20521,-36.6877,0.255165,0.158625,0.209396
7186543,13.0872,7.21021,-36.6977,0.254365,0.159025,0.209396
7187367,13.1122,7.20021,-36.7077,0.253965,0.159425,0.209396
7188184,13.1772,7.26021,-36.6877,0.253565,0.159025,0.208196
7189008,13.1572,7.22521,-36.6677,0.253165,0.158625,0.207396
7189883,13.1172,7.17521,-36.6677,0.252765,0.159025,0.207796
7190706,13.1022,7.17021,-36.6877,0.251965,0.159425,0.208596
7191498,13.1272,7.23021,-36.6777,0.251965,0.159825,0.208196
7192341,13.1522,7.22021,-36.6777,0.251565,0.159825,0.208996
7193171,13.1322,7.21021,-36.6777,0.250765,0.159825,0.208596
7194029,13.1572,7.25021,-36.6477,0.250365,0.160225,0.210196
7194879,13.2022,7.32521,-36.6677,0.249965,0.160625,0.210996
7195715,13.1872,7.21521,-36.6877,0.249565,0.161025,0.210196
7196531,13.2122,7.15521,-36.6677,0.249165,0.161425,0.211396
7197365,13.2572,7.23021,-36.6477,0.248765,0.161425,0.211396
7198192,13.2172,7.16021,-36.6677,0.248365,0.161825,0.210596
7199049,13.2222,7.21021,-36.6777,0.247965,0.161825,0.210196
7199883,13.2222,7.23521,-36.6677,0.247965,0.162225,0.211396
7200661,13.2672,7.16521,-36.6777,0.247965,0.162625,0.211396
7201560,13.2922,7.20521,-36.6077,0.247165,0.163025,0.213396
7202388,13.2722,7.16521,-36.6277,0.246765,0.162625,0.212596
7203273,13.2972,7.13021,-36.6027,0.246765,0.163025,0.212596
7203990,13.3822,7.13021,-36.5827,0.246765,0.163825,0.212596
7204841,13.3672,7.12021,-36.5627,0.246365,0.164225,0.212996
7205712,13.3272,7.12521,-36.5527,0.245965,0.164625,0.214196
7206549,13.3272,7.10021,-36.5427,0.245965,0.165025,0.214196
7207328,13.3322,7.08021,-36.5327,0.245565,0.165425,0.214596
7208167,13.4022,7.09021,-36.5127,0.245165,0.165425,0.214996
7208988,13.3622,7.09521,-36.4727,0.244765,0.166225,0.215796
7209888,13.3822,7.01021,-36.4627,0.244365,0.166225,0.216596
7210692,13.3872,7.03521,-36.4427,0.243965,0.166225,0.216196
7211521,13.3872,7.08521,-36.4027,0.243965,0.166625,0.214996
7212364,13.4572,7.05021,-36.3927,0.243565,0.167025,0.215796
7213162,13.4822,7.06521,-36.3727,0.242765,0.167425,0.216196
7214033,13.4622,7.08021,-36.3327,0.242365,0.167025,0.216196
7214885,13.4472,7.02021,-36.3027,0.241965,0.167825,0.216596
7215733,13.4922,6.92021,-36.2677,0.241565,0.167825,0.216196
7216501,13.4922,6.90021,-36.2177,0.241165,0.168225,0.215396
7217374,13.4522,6.90021,-36.2077,0.240765,0.168625,0.217396
7218218,13.4372,6.99021,-36.1877,0.240365,0.168625,0.218196
7219022,13.5222,6.91521,-36.1577,0.239965,0.168625,0.217796
7219842,13.5272,7.01521,-36.1377,0.239165,0.169025,0.217396
7220727,13.4872,7.01521,-36.1277,0.238765,0.169425,0.217396
7221546,13.4272,6.91021,-36.0977,0.238365,0.169425,0.218196
7222325,13.5172,6.86021,-36.0677,0.237965,0.169425,0.218196
7223209,13.5822,6.85021,-36.0377,0.237565,0.170225,0.219396
7223997,13.5872,6.83021,-36.0277,0.237165,0.170225,0.219796
7224896,13.6322,6.88021,-35.9877,0.236365,0.170225,0.219796
7225666,13.5722,6.82021,-35.9677,0.235565,0.169825,0.218596
7226569,13.5322,6.87021,-35.9577,0.235165,0.170225,0.218196
7227346,13.5372,6.87521,-35.9477,0.234765,0.170625,0.219796
7228222,13.4922,6.82521,-35.8877,0.234365,0.170625,0.220196
7229052,13.4722,6.83521,-35.8377,0.233565,0.170625,0.219796
7229888,13.5022,6.75521,-35.8227,0.232765,0.171025,0.220596
7230695,13.5072,6.71021,-35.8127,0.231965,0.171025,0.220196
7231537,13.4472,6.74521,-35.7827,0.231165,0.171025,0.220196
7232354,13.5372,6.80021,-35.7427,0.230765,0.171425,0.221396
7233224,13.5822,6.77521,-35.7027,0.230365,0.171825,0.221796
7234036,13.6272,6.70021,-35.6827,0.229965,0.171425,0.220996
7234835,13.5422,6.70521,-35.6627,0.229165,0.171825,0.220996
7235711,13.4622,6.73021,-35.6327,0.228365,0.171825,0.220596
7236550,13.5322,6.72021,-35.6027,0.227565,0.171825,0.220996
7237346,13.5772,6.70021,-35.5827,0.227165,0.171825,0.222196
7238176,13.6022,6.76021,-35.5727,0.226365,0.172225,0.222196
7239041,13.4972,6.75021,-35.5627,0.225965,0.172225,0.221796
7239886,13.5072,6.73021,-35.5227,0.224365,0.172625,0.222196
7240688,13.5722,6.77021,-35.5027,0.223965,0.172625,0.222196
7241494,13.4672,6.73521,-35.4927,0.223565,0.172625,0.222996
7242344,13.5122,6.63521,-35.4627,0.222765,0.172625,0.223396
7243188,13.5822,6.70021,-35.4227,0.222365,0.173025,0.222996
7244033,13.5672,6.81021,-35.3927,0.221565,0.173025,0.222196
7244922,13.5272,6.76521,-35.3727,0.220765,0.173025,0.222596
7245691,13.4872,6.74021,-35.3527,0.220365,0.173425,0.222996
7246562,13.4272,6.68521,-35.3427,0.219165,0.173425,0.223396
7247399,13.4322,6.68521,-35.3227,0.218365,0.173425,0.224196
7248207,13.4322,6.74021,-35.3027,0.217965,0.173825,0.225396
7249037,13.4172,6.80021,-35.2527,0.217565,0.173825,0.224196
7249903,13.4172,6.75021,-35.2227,0.217165,0.173825,0.223396
7250668,13.4222,6.75021,-35.2427,0.216765,0.174225,0.223396
7251527,13.4422,6.76521,-35.2627,0.216365,0.173825,0.224196
7252371,13.3872,6.80521,-35.2327,0.215165,0.173825,0.224196
7253187,13.4122,6.89521,-35.2127,0.214365,0.173825,0.224596
7254085,13.4122,6.77521,-35.2427,0.213965,0.173825,0.224196
7254889,13.3722,6.67521,-35.2527,0.213965,0.174625,0.224596
7255715,13.4422,6.76521,-35.2527,0.213565,0.174625,0.224996
7256572,13.4422,6.84021,-35.2927,0.213165,0.175025,0.226596
7257335,13.3622,6.89021,-35.2827,0.212365,0.174625,0.226196
7258225,13.3222,6.77021,-35.2927,0.211965,0.175025,0.225796
7258985,13.3272,6.77521,-35.3227,0.211565,0.175425,0.224996
7259872,13.3522,6.86021,-35.3227,0.210765,0.175825,0.226196
7260673,13.4622,6.87521,-35.3127,0.210365,0.175825,0.226596
7261505,13.4672,6.87521,-35.2927,0.209565,0.176225,0.226596
7262361,13.4522,6.84521,-35.3127,0.208765,0.176225,0.225796
7263214,13.4572,6.77521,-35.3427,0.208365,0.176625,0.226596
7264063,13.4172,6.92521,-35.3027,0.207565,0.177025,0.228196
7264868,13.4672,6.95021,-35.3027,0.207165,0.177425,0.228196
7265770,13.4272,6.93021,-35.3227,0.206765,0.178225,0.228196
7266500,13.4772,6.88521,-35.3227,0.205565,0.178625,0.228196
7267385,13.5722,6.86021,-35.3227,0.204765,0.179025,0.227796
7268194,13.5122,7.02521,-35.3127,0.204765,0.179825,0.229796
7269015,13.4972,7.04021,-35.3127,0.203565,0.180225,0.228996
7269858,13.5472,6.99521,-35.3227,0.202765,0.181025,0.229796
7270737,13.6022,7.00021,-35.3627,0.201965,0.181825,0.230596
7271512,13.6022,7.03021,-35.3527,0.201565,0.182225,0.231396
7272389,13.6572,7.10521,-35.3227,0.200765,0.183425,0.231396
7273191,13.6222,7.16021,-35.3327,0.199965,0.183825,0.231796
7274040,13.6722,7.23521,-35.3327,0.199165,0.184625,0.232596
7274865,13.6122,7.20521,-35.3327,0.198365,0.185025,0.233396
7275660,13.6172,7.16021,-35.3427,0.197565,0.185825,0.234196
7276545,13.6472,7.15021,-35.3427,0.196765,0.186225,0.235396
7277314,13.6772,7.14521,-35.3327,0.195965,0.187025,0.236196
7278207,13.7672,7.12021,-35.3177,0.195565,0.187825,0.234996
7279020,13.7772,7.25021,-35.3327,0.194765,0.188625,0.235396
7279893,13.8472,7.34021,-35.3127,0.193965,0.189425,0.236596
7280691,13.8322,7.25521,-35.2877,0.193565,0.190225,0.236996
7281540,13.7722,7.29521,-35.2977,0.192765,0.190625,0.238196
7282421,13.7822,7.25021,-35.2977,0.191565,0.191025,0.238596
7283170,13.8572,7.22021,-35.2777,0.190765,0.192225,0.237796
7284034,13.9272,7.23521,-35.2777,0.189965,0.193025,0.238996
7284886,13.9372,7.31521,-35.2477,0.189165,0.193825,0.239396
7285721,13.8972,7.31521,-35.2377,0.188765,0.194625,0.239396
7286508,13.8422,7.31021,-35.2477,0.187565,0.195025,0.240596
7287379,13.8722,7.37521,-35.2177,0.186365,0.195825,0.240596
7288193,13.9022,7.32021,-35.2077,0.185965,0.196625,0.241796
7289012,13.8872,7.36021,-35.1877,0.185165,0.197425,0.242596
7289842,13.9172,7.40021,-35.1877,0.184365,0.198225,0.242596
7290662,13.9472,7.41521,-35.1977,0.183565,0.199025,0.242996
7291551,13.9322,7.41021,-35.1777,0.182765,0.199425,0.243796
7292361,13.9822,7.46021,-35.1577,0.181965,0.200225,0.244196
7293160,14.0122,7.53021,-35.1477,0.181165,0.201025,0.245396
7293989,14.0622,7.53021,-35.1377,0.180765,0.201825,0.245796
7294881,14.0422,7.54521,-35.1127,0.179965,0.202225,0.247796
7295699,14.0922,7.45021,-35.1027,0.179165,0.203025,0.247796
7296517,14.1422,7.50521,-35.0927,0.178365,0.203825,0.247396
7297367,14.0822,7.54521,-35.0727,0.177965,0.204625,0.247796
7298204,14.1122,7.48521,-35.0727,0.177565,0.204625,0.246996
7299021,14.0922,7.40521,-35.0927,0.176765,0.205025,0.247796
7299868,14.1022,7.48021,-35.0727,0.175965,0.205825,0.249396
7300703,14.1072,7.60521,-35.0827,0.175565,0.206625,0.248996
7301510,14.1122,7.51021,-35.0527,0.175165,0.207425,0.249396
7302388,14.1372,7.45021,-35.0427,0.174765,0.207425,0.249796
7303202,14.1422,7.50521,-35.0427,0.174365,0.207825,0.251396
7304016,14.2522,7.54021,-35.0327,0.173565,0.208225,0.250596
7304877,14.2572,7.49521,-35.0127,0.172765,0.208625,0.250596
7305663,14.1572,7.56021,-35.0227,0.172765,0.209025,0.250196
7306526,14.1172,7.56021,-35.0227,0.172365,0.209425,0.250596
7307443,14.1822,7.55021,-35.0327,0.172365,0.210225,0.250996
7308236,14.2522,7.56521,-35.0227,0.171965,0.210625,0.251396
7309030,14.2522,7.61521,-35.0127,0.171565,0.210625,0.252596
7309837,14.1922,7.65521,-35.0427,0.171165,0.210625,0.252596
7310658,14.2422,7.68021,-35.0527,0.170765,0.211425,0.251396
7311515,14.2472,7.63521,-35.0427,0.170765,0.212225,0.252196
7312398,14.2672,7.60021,-35.0527,0.170365,0.212225,0.253796
7313209,14.2872,7.54021,-35.0377,0.170365,0.212625,0.253396
7314028,14.3372,7.51521,-35.0577,0.170365,0.212625,0.252596
7314893,14.3172,7.58021,-35.0727,0.169965,0.213025,0.254196
7315685,14.3172,7.55521,-35.0677,0.169565,0.213425,0.254996
7316518,14.2572,7.59521,-35.0577,0.169565,0.213825,0.255396
7317368,14.2822,7.65521,-35.0927,0.169565,0.213825,0.254996
7318180,14.3222,7.66021,-35.1027,0.169565,0.213825,0.255796
7319031,14.3022,7.57021,-35.0977,0.169565,0.213825,0.256196
7319841,14.3222,7.63521,-35.1077,0.169565,0.214225,0.256996
7320690,14.3222,7.63521,-35.1327,0.169565,0.213825,0.255396
7321491,14.3472,7.67021,-35.1727,0.169965,0.214225,0.256196
7322341,14.3472,7.60021,-35.1777,0.169565,0.214225,0.256996
7323161,14.3722,7.58521,-35.1677,0.169565,0.214625,0.256596
7323990,14.4572,7.63521,-35.1977,0.169565,0.215025,0.257796
7324878,14.4372,7.67521,-35.2027,0.169565,0.214625,0.257796
7325695,14.4372,7.60021,-35.2177,0.169565,0.215025,0.257796
7326519,14.4622,7.61521,-35.2077,0.169565,0.215425,0.258196
7327333,14.4822,7.58021,-35.2077,0.169565,0.215825,0.258196
7328216,14.4172,7.54021,-35.1877,0.169565,0.215425,0.258996
7329008,14.5022,7.51521,-35.2277,0.169565,0.215425,0.258996
7329841,14.4672,7.64021,-35.2177,0.169165,0.215825,0.259396
7330686,14.4872,7.58021,-35.2177,0.169565,0.215825,0.258996
7331485,14.5272,7.53021,-35.2277,0.169565,0.216225,0.260196
7332361,14.4422,7.46021,-35.2077,0.169565,0.216225,0.260996
7333369,14.4422,7.53521,-35.2377,0.169165,0.216225,0.260196
7334056,14.3372,7.62021,-35.2277,0.169165,0.216225,0.260596
7334895,14.4222,7.52021,-35.1977,0.169165,0.216625,0.260996
7335903,14.4222,7.52021,-35.1977,0.169165,0.216625,0.261796
7336524,14.5072,7.57021,-35.2177,0.169165,0.216225,0.261796
7338556,14.5322,7.56021,-35.2077,0.169165,0.216625,0.262596
7338995,14.5972,7.57021,-35.1977,0.169165,0.217025,0.262996
7339399,14.5572,7.57521,-35.1977,0.169165,0.217025,0.262996
7339912,14.4922,7.54021,-35.1777,0.169165,0.217425,0.264596
7340856,14.5122,7.57521,-35.1877,0.169165,0.217425,0.264596
7341538,14.5372,7.56521,-35.2077,0.169165,0.217825,0.265796
7342385,14.5772,7.44021,-35.1677,0.169165,0.217825,0.266596
7343224,14.6222,7.44021,-35.1877,0.169165,0.217825,0.266596
7344022,14.6022,7.48021,-35.1877,0.169165,0.218225,0.266596
7344886,14.5872,7.49521,-35.1677,0.168765,0.218625,0.266996
7345713,14.7372,7.53021,-35.1877,0.168765,0.218625,0.266996
7346541,14.6922,7.55521,-35.1777,0.168765,0.218625,0.266596
7347406,14.6722,7.54521,-35.1677,0.168765,0.218625,0.267796
7348261,14.6522,7.51021,-35.1777,0.168765,0.219025,0.269796
7350683,14.6322,7.47521,-35.1527,0.168765,0.219425,0.269796
7351020,14.6522,7.34021,-35.1427,0.168365,0.219425,0.268996
7351308,14.7422,7.29021,-35.1427,0.168365,0.219825,0.269796
7351582,14.7472,7.41521,-35.1427,0.168365,0.220225,0.270196
7352368,14.7672,7.40521,-35.1027,0.168365,0.220625,0.270596
7353190,14.8122,7.42521,-35.0927,0.168365,0.220625,0.270196
7354043,14.7922,7.41521,-35.1027,0.167965,0.221025,0.270196
7354888,14.7922,7.39021,-35.0927,0.167965,0.220625,0.270196
7355712,14.7922,7.39521,-35.0627,0.167965,0.221025,0.272196
7356571,14.8572,7.43021,-35.0427,0.167965,0.221025,0.272196
7357368,14.7272,7.35521,-35.0127,0.167965,0.221425,0.272996
7358195,14.7322,7.38521,-35.0127,0.167565,0.221425,0.273396
7359032,14.7072,7.39521,-34.9827,0.167565,0.221425,0.274596
7359849,14.7522,7.39521,-34.9827,0.167565,0.221825,0.274596
7360666,14.6872,7.38521,-34.9627,0.167565,0.221825,0.273396
7361516,14.7572,7.40021,-34.9627,0.167565,0.222225,0.274596
7362370,14.8222,7.41021,-34.9527,0.166765,0.222225,0.274996
7363169,14.8272,7.39021,-34.9427,0.166765,0.222625,0.274596
7364088,14.7822,7.34021,-34.9227,0.166365,0.222625,0.274196
7364864,14.7822,7.39021,-34.8827,0.166365,0.222625,0.275396
7365696,14.7222,7.35521,-34.8427,0.165965,0.223025,0.275396
7366512,14.7222,7.28021,-34.8327,0.165965,0.222625,0.273796
7367345,14.8522,7.28021,-34.8377,0.165965,0.223025,0.274596
7368234,14.8122,7.30521,-34.8177,0.165565,0.223425,0.274996
7369072,14.8772,7.27021,-34.7877,0.165165,0.223425,0.274996
7369908,14.9222,7.34521,-34.7777,0.165165,0.223425,0.275796
7370712,14.8172,7.33521,-34.7677,0.164765,0.223825,0.276596
7371511,14.7972,7.25021,-34.7777,0.164765,0.223825,0.276996
7372350,14.8422,7.30021,-34.7577,0.164365,0.224225,0.278196
7373189,14.8222,7.26521,-34.7177,0.163965,0.224225,0.278196
7374011,14.8872,7.22521,-34.6977,0.163965,0.224225,0.276596
7374932,14.9122,7.26521,-34.6977,0.163565,0.224625,0.277396
7375691,14.9572,7.24521,-34.6777,0.163165,0.225025,0.277796
7376493,14.9172,7.24521,-34.6677,0.163165,0.225025,0.278596
7377337,14.8522,7.30521,-34.6277,0.162765,0.225025,0.278196
7378190,14.8972,7.30521,-34.6377,0.162765,0.225425,0.278996
7379065,14.9022,7.31021,-34.6477,0.162365,0.225425,0.279396
7379861,14.9022,7.31021,-34.6377,0.162365,0.225825,0.280996
7380715,14.9872,7.23521,-34.6277,0.162365,0.225825,0.280996
7381520,14.9672,7.22521,-34.6377,0.162365,0.226225,0.280596
7382362,15.0322,7.23521,-34.6477,0.161965,0.225825,0.280196
7383226,14.9922,7.19021,-34.6377,0.161965,0.226225,0.279796
7384033,14.9272,7.22521,-34.6277,0.161565,0.226225,0.280596
7384900,14.9522,7.26521,-34.6377,0.161965,0.226625,0.281396
7385712,14.9972,7.31521,-34.6477,0.161965,0.226625,0.280996
7386606,15.0372,7.26521,-34.6577,0.161565,0.226625,0.281396
7387389,15.0572,7.20521,-34.6677,0.161965,0.226625,0.281796
7388185,15.0622,7.25521,-34.6577,0.161965,0.226625,0.282196
7389006,15.0172,7.28021,-34.6677,0.161965,0.226625,0.283396
